"","MEantiquewhite1","MEantiquewhite2","MEantiquewhite4","MEbisque4","MEblack","MEblue","MEblue2","MEblue4","MEblueviolet","MEbrown","MEbrown2","MEbrown4","MEchocolate4","MEcoral","MEcoral1","MEcoral2","MEcoral3","MEcoral4","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkolivegreen1","MEdarkolivegreen2","MEdarkolivegreen4","MEdarkorange","MEdarkorange2","MEdarkred","MEdarkseagreen2","MEdarkseagreen3","MEdarkseagreen4","MEdarkslateblue","MEdarkturquoise","MEdarkviolet","MEdeeppink","MEfirebrick2","MEfirebrick3","MEfirebrick4","MEfloralwhite","MEgreen","MEgreen4","MEgreenyellow","MEgrey","MEgrey60","MEhoneydew","MEhoneydew1","MEindianred2","MEindianred3","MEindianred4","MEivory","MElavenderblush1","MElavenderblush2","MElavenderblush3","MElightblue3","MElightblue4","MElightcoral","MElightcyan","MElightcyan1","MElightgreen","MElightpink2","MElightpink3","MElightpink4","MElightskyblue4","MElightslateblue","MElightsteelblue","MElightsteelblue1","MElightyellow","MEmagenta","MEmagenta3","MEmagenta4","MEmaroon","MEmediumorchid","MEmediumpurple","MEmediumpurple1","MEmediumpurple2","MEmediumpurple3","MEmediumpurple4","MEmidnightblue","MEmistyrose","MEnavajowhite","MEnavajowhite1","MEnavajowhite2","MEorange","MEorangered","MEorangered1","MEorangered3","MEorangered4","MEpaleturquoise","MEpalevioletred1","MEpalevioletred2","MEpalevioletred3","MEpink","MEpink3","MEpink4","MEplum","MEplum1","MEplum2","MEplum3","MEplum4","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsalmon1","MEsalmon2","MEsalmon4","MEsienna2","MEsienna3","MEsienna4","MEskyblue","MEskyblue1","MEskyblue2","MEskyblue3","MEskyblue4","MEslateblue","MEsteelblue","MEtan","MEtan4","MEthistle","MEthistle1","MEthistle2","MEthistle3","MEthistle4","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellow2","MEyellow3","MEyellow4","MEyellowgreen"
"X.NAC..CN..171..1.0..0.024736.",-0.144631223344674,0.210644761037682,0.114052447320665,0.349916545660296,0.0763689781487489,0.20738946374875,-0.288393102889355,-0.217448705130763,-0.389162387028523,0.210899684623093,-0.281560670984592,0.315370420761806,-0.236712966692155,0.0456864285497109,-0.192739453960973,0.315874548351232,-0.238256032598411,-0.270150412801823,0.32037182505448,0.235569495081129,0.263259842109985,0.137950164044989,0.25858406099034,0.288424767646091,0.18651236258841,-0.308675445022898,0.28312605680563,0.19390097931442,0.259039778179344,0.256064348897556,-0.255120869185789,-0.16511736597346,0.325627245531267,0.237797969613548,-0.192037864634359,-0.179004167078943,0.308407477231822,-0.191532984767821,-0.173870948620017,0.192238407158002,0.154210242504743,0.208976091882342,0.340480403630065,0.247631379770179,0.35882377878052,-0.28451137109621,0.270613408937085,-0.190746805665858,0.215538820356241,-0.212248487574714,-0.294060715219997,0.111348352307708,-0.122288232162029,0.0659004498511792,-0.0624092354484172,-0.196605885435582,-0.189560160943878,-0.0763127262803151,0.195683407378598,0.155243611423513,-0.20273017891363,-0.173930509510347,-0.00306970546785694,0.0786205086686851,-0.219237133170923,0.0379520281493181,0.2752497382721,0.429099381951246,0.239353025716421,-0.209737048647797,-0.127760394222789,0.300504317033289,0.0795250880966018,-0.201510239139701,0.0663150077136852,0.197601199890021,-0.000886502526202396,-0.0873122684673253,0.32903409995185,-0.0943508326293005,0.194606486947692,0.238866701193878,-0.248587912900383,-0.264620741412863,0.323217007706206,-0.272817071625758,-0.299688392392483,0.298783666700396,0.15288365266228,-0.17505386627609,0.159878642841359,0.0353752247025946,0.457190059531845,0.0928163014225744,-0.175632011622501,-0.0864124275930731,0.335515198508283,0.194196743162398,-0.0932230861886649,-0.414280103296496,0.413254324460795,0.246202476878134,0.161254613396369,0.232325193446166,-0.0134561128565117,0.296350061668667,0.13866424638986,0.265660372013788,-0.244603079040663,0.0586449539832541,-0.184058922763943,-0.01069372635153,0.216223073247242,0.145180707078651,0.325473051365738,-0.213976232907201,-0.0422182341625069,0.0102804473374778,0.267060542658396,0.21114931324997,0.264001259681514,0.398266529471795,-0.315232955196637,-0.0877109647432697,-0.225007652015048,0.0716142660981851,0.209303923447504,-0.00804918173855745,0.149600312676003,0.295239380953288,-0.0694751048617153,-0.0647572038256322,-0.0976683794173389
"X.NAC..CN..175..1.0..0.177900.",-0.464570840540152,0.264026836352207,0.112576433147528,0.311417647380037,0.043230065493243,0.339835128778825,-0.477786430519318,-0.484254741888664,-0.455435956317993,0.214744317074455,-0.39509903320382,0.508651965190541,-0.479651895252537,0.123583159099155,-0.456491073303431,0.531516608175887,-0.407983828639052,-0.540743856643715,0.495480323179496,0.409285597035349,0.446016901884152,0.1368880709156,0.442084872274667,0.390165084744066,0.0138756532660882,-0.482373448824257,0.394694452218427,0.254870835294845,0.465493158707663,0.551250406826249,-0.504155997768534,-0.454051748125168,0.337735781156694,0.289435297914807,-0.299778122063335,-0.515489986946167,0.249645366689409,-0.434625901184678,-0.386162695155419,0.247511137633943,0.304400182954936,0.480358169924852,0.560650479964479,0.134260788211682,0.251192497273269,-0.495304820540942,0.52051224030179,-0.257278429625735,0.346867899538346,-0.431653996026071,-0.455459861385503,0.419565410630948,-0.354178800279935,-0.0157793412174282,-0.3726303110494,0.019303243513914,-0.422180046351038,-0.260033535879182,0.354130160180903,0.155965115329266,-0.398742431161108,-0.437998214363947,-0.0515526562968918,0.128879232098259,-0.537694133901374,0.0339562327186327,0.369492710790122,0.319481497786605,0.408348093904601,-0.121455811039755,-0.369795608645869,0.492480089250851,0.169137758978262,-0.463868370949045,0.0299535004670038,0.292613820140973,-0.12313399790553,-0.170858453458026,0.554326388658013,-0.160577908614138,0.54285899824176,0.514102831888388,-0.458757597911522,-0.380439289999076,0.500338518344803,-0.409163827179967,-0.469509045140335,0.527970714056895,0.153068442634008,0.0995221796272836,0.0938317868381672,0.0264746884337754,0.315009257437033,0.288738366575664,-0.419634812060427,-0.286382819409999,0.539983193828285,0.48087389146602,-0.32609254208676,-0.291485569853347,0.431684234460427,0.300921471509066,0.331897007338628,0.222151277760489,-0.103317989269688,0.429340323758575,0.437195168677581,0.280590263606741,-0.490317575275396,-0.0967250790237339,-0.229864949012477,-0.135287413418926,0.41683491939402,0.0743984994748955,0.358284967758514,-0.427403607827856,-0.214695522160976,-0.00455700265208629,0.381186372273777,0.284205967448297,0.485690727290652,0.381324530035865,-0.515787365878791,-0.213194778448602,-0.47921275958,0.124913523067562,0.323844673840255,-0.213275377308144,0.146281319896543,0.49776788747932,-0.260963870941534,-0.361404586940563,-0.290683194628096
"X.test_NAC..SN..182..1.0..0.000818.",-0.0153298186324907,0.259372749644197,0.100594112185756,0.300062270785107,0.242695122546706,-0.00524166913377405,-0.00972848946033694,-0.00681476623566962,-0.0236741180978018,0.300035419907463,-0.134692869885545,0.058879713127596,-0.0697779539281178,-0.213783748784345,-0.0633063218815659,0.192920008047118,0.204321889898582,-0.0607563465719578,0.0578408282740599,0.259597329141028,0.211536846780034,-0.0146819597824627,0.189047530810624,-0.0128382021263411,0.345529467736568,0.0655185211766085,0.317740945732084,0.339018086950045,0.222980210021916,0.051217386210537,-0.130384689774367,-0.0777927866461184,0.332729003320427,0.309367131655511,-0.11396760862473,0.0131209683042021,0.0792793049144531,-0.0609136892855374,-0.153076439228643,-0.0767131881162535,0.235200532889207,-0.00703550289971011,0.131047288485788,0.233712713734082,0.182424535680883,-0.0458552666375759,0.170139721787024,0.288843687644151,-0.227943580872721,-0.193207238602443,0.0729709604492975,-0.0550287658262896,-0.0887349192169857,-0.302071353732834,0.0242540005701222,-0.0306283105752596,-0.105329135304673,-0.125322834554231,0.19442376336812,0.170363837413581,-0.131165301056647,-0.0470142973717476,-0.148272555279193,-0.225253986727073,-0.0523345357048897,-0.180580076042713,0.320199353414068,0.272191292217224,0.202565193284567,-0.0214890393013896,-0.172754452950563,0.171976455988074,0.134957407769778,0.0169055849520247,0.350786849830807,0.26897814748974,0.0234045801740114,-0.285114788453246,0.080709665991958,-0.140199849715642,0.10340393424325,0.186282501384441,-0.0323610330714579,-0.0851949470402049,-0.00669615387693314,-0.0484859474890572,-0.138114086276374,0.173582393514318,0.299370894778881,-0.182442163436478,0.255171311834451,-0.2393534448486,0.238562680795157,-0.121507790518788,-0.130078921422953,-0.135905849602155,0.133495851221062,0.218632190947987,-0.159925665073491,-0.146423097325868,0.277970213076014,0.272769812538978,0.203017082410572,0.30351730531462,0.0971608492016841,0.0618785660318882,-0.0470476482652908,0.280684942029618,-0.0938044356223333,0.31573969950844,0.16794922717807,0.209919303113155,0.22686978245482,0.308427407842795,0.304714571780208,0.219647012521224,0.190513437597972,-0.160235012595381,-0.0500389941635067,-0.104536795033259,0.0865404963898807,0.304908859238086,-0.0419515162399731,-0.177631548677854,-0.0203441484769817,-0.144505758739496,0.224210733937482,0.270239143392111,0.310139221775009,0.0664859639046969,-0.168753928418877,-0.153786047318532,-0.070406692204821
"X.NAC..CN..183..1.0..0.030263.",0.131247945083511,-0.191214632881521,-0.0449070903449663,0.105188907207994,-0.152764483155109,0.162721303673901,0.0267359477596138,0.0464089023462487,-0.0983674511294124,-0.172991532129686,0.118318962359472,0.0826031948716278,0.0583088357120366,0.0526630773299958,0.0858127710832607,-0.0410595300620271,-0.0760967682240318,-0.0652083809326893,0.111576241413932,-0.14791607135335,-0.127694313382117,0.135315079575453,-0.157720706519313,0.029824310270504,-0.149294161599413,-0.00706133942872524,-0.108560627788797,-0.220860085483917,-0.12589109792277,0.0486443934703296,0.0474855645662192,0.104603146268007,-0.100824141162551,-0.184448446858833,0.105188339859035,0.032124281280045,0.200315712755154,0.110941247216125,0.121605783998176,0.141115056485903,-0.13814262805251,0.0488454808152543,0.0330710864585915,0.196560942027972,0.169964989464107,-0.0806834569933469,-0.0553837339396231,-0.187466046905019,0.0365018506119449,0.124654409231706,-0.109241329229602,0.0388032666289311,0.115521175102971,0.146407152634077,0.0269665429775686,-0.0548363941532167,0.114202387659927,0.155615229059755,-0.17148771246388,-0.0382668716793984,0.113380395965121,0.0840442243177175,0.15957346273801,0.100464839335216,0.0100715677498459,0.125698813966464,-0.131713058447124,0.131764276821457,-0.134653521560599,-0.072652192747985,0.163412447184226,-0.0800123736779684,0.129237010182903,0.0360750482998906,-0.161613780326842,-0.191169117960226,0.160039100648727,0.0718117378565529,0.0641409860700447,0.154457143595845,0.0123540382308229,-0.134860772484436,0.0782888963389593,0.0856078053422325,0.0921876865846713,-0.0105384256588371,0.0374477025599861,-0.0160132313022063,-0.128894675493074,0.035822549013125,0.119279899980672,0.117967805000394,0.168103424268812,0.091185632243334,0.0901341606182855,0.120276410187622,-0.00613440580650951,-0.119081275943011,0.102308932507482,-0.151399698489853,0.0203596578682942,-0.185152800705644,-0.152459539410417,-0.220074051895577,0.0196269223826176,0.083920066952532,-0.0452106513236611,-0.204720289918401,0.0437138950577313,-0.0588810478602341,-0.147660702463512,-0.0897209476895353,-0.168070543562155,-0.166721417013003,-0.0062024474115925,-0.0227492001685167,-0.177381711460777,0.174409387889731,0.111887961234591,0.031984323665888,-0.0695710414649005,0.0446847191366935,0.00917249270568744,0.163686799922519,0.0829486948816647,0.132175662767291,-0.153524598179663,0.00798602839278837,-0.186929149038903,-0.0599173144976118,0.122393016287761,0.127804902043676,0.139529633030831
"X.NAC..SN..185..1.0..0.000285.",0.23982524630553,0.0852267538353476,0.175224133130051,-0.248537262523707,0.500600033030885,-0.755734495495617,0.429744954538379,0.482968067048469,0.471243226826273,0.262355935769626,0.114853592782535,-0.59246082648442,0.250796641293058,-0.616927508610744,0.171465488742717,-0.223686466827951,0.674314850840606,0.371098724744431,-0.602282959060748,0.0232994760680073,-0.144792247265442,-0.643455971288628,-0.122900609026688,-0.319709710440531,0.249122227768598,0.637747272205723,-0.0923175947184615,0.20610597631069,-0.152417521987803,-0.490703761153681,0.241324785044544,0.0100565276037535,0.0177212362296869,0.150686050196289,0.445735244028463,0.370409911259833,-0.034562720516556,0.0397481241224092,0.00615352572028774,-0.757032538553063,0.106697364649478,-0.600833435563038,-0.396627118141742,-0.278837380226037,-0.447345428013676,0.385690341884812,-0.331603162235941,0.566209896201159,-0.703576997753694,0.0803524411007505,0.676700054595385,-0.182209337444727,-0.13168897421907,-0.551185752578268,0.0542446419076153,-0.249059498491311,0.154500723510167,-0.269276915705103,0.0317360923355023,0.298930734690907,-0.00875809561199187,0.0866981756344542,-0.626038938504047,-0.674266503982028,0.392053465195242,-0.654507195768164,-0.0225024438748092,-0.503073288534411,-0.0833690061644348,0.298879981838125,-0.110612725350601,-0.316655473427965,-0.670905852547403,0.254278181850904,0.443746300318947,0.142604424264496,-0.466529491356071,-0.256226890541733,-0.51862605324304,-0.407772070710755,-0.397314621344709,-0.206988752160332,0.272711745194573,0.187714482706492,-0.567463371782755,0.206526963848981,0.303992856006416,-0.354222700523318,0.394855599302117,-0.516184439438098,0.445763977612003,-0.641581165943488,-0.245684431119048,-0.71903402154702,0.120623675036602,-0.188031977564609,-0.38082890209293,-0.194941710368805,-0.173240941913117,0.313186627673174,-0.200084943265444,0.0905015541560696,0.098820715684191,0.234159273970497,0.506165135666842,-0.424214875930076,-0.290340378197326,0.160366198945103,0.34858517550065,0.589363729925952,0.718941029175126,0.638733425819834,-0.0722738021674543,0.466450223255349,-0.00676034665085108,0.550169416190947,0.63335889122608,-0.591218037682751,-0.722121972687122,-0.548011395739644,-0.387009759475038,-0.161927498496325,0.499561407671111,-0.314074398320125,0.277113338335926,-0.746953427272828,0.109395176153569,0.69661310957962,0.342848891019781,-0.368550013054028,-0.258136640840252,-0.100218945966502,-0.250263444068509
"X.NAC..SN..191..1.0..0.018520.",0.239564217683924,-0.34004664248148,0.316615058705401,-0.136406070542071,-0.0403052082616411,-0.0334023732000696,0.286540497963057,0.0894363854378097,0.151670897713574,-0.223479718126103,0.383122679227296,-0.203261253703369,0.257963364997937,0.18854244290192,0.253410089508809,-0.340070779470684,0.107799368618177,0.177795855053479,-0.175872625127974,-0.270911629856505,-0.317350263227032,0.0135678238672593,-0.268636355515844,0.167146685369063,-0.112847789450892,0.254909071183242,-0.364816861142402,-0.315157135045381,-0.333909029278492,-0.212757267448268,0.257335798117732,0.280526973394381,-0.338068399330775,-0.321646309590306,0.369017240290657,0.227461015751935,0.176295813515311,0.241854369571216,0.314349431356016,0.042707680900125,-0.0603097911684898,-0.0748473148008455,-0.319764976849685,0.240932051605776,-0.0638036992976747,0.192592024913954,-0.350326828357371,-0.0553203860458723,0.0148860058348257,0.308664575973071,0.257105078531374,0.019805945229106,0.225940384639996,0.203933414771232,0.220583371036897,0.234992274715775,0.33730582004152,0.209559475949808,-0.243820224796439,0.0284900615451812,0.270497291673607,0.240138276888086,0.199809743638821,0.0764896229394488,0.256206912380066,0.126553976517608,-0.338560249715385,-0.114160742698953,-0.229596416337052,0.0916745749926051,0.242079667414214,-0.334316297573785,-0.0908174380770105,0.187701376300741,-0.195379872985083,-0.316634688661764,0.0844342400481457,0.369611279764324,-0.280737360553994,0.28605869945993,-0.267351984000782,-0.311813535871368,0.241435703705693,0.446988053822194,-0.112472410726057,0.18945952434915,0.338003937926516,-0.31720411131784,-0.141469822950163,0.225538122814428,0.152843400275536,0.207671934494388,-0.192733409871819,0.0788808319847522,0.268957065936409,0.233490453465505,-0.306054442590338,-0.317218832864894,0.288618359842642,-0.00442352424800656,-0.364965827269459,-0.358424132887339,-0.168667160005232,-0.244356211152778,0.302886773123354,0.00502799287322971,-0.101886246472639,-0.284815651331655,0.283364241082339,0.035070346255665,0.0470149560086133,0.154482034783924,-0.269149133221686,-0.125135583211768,-0.308052840039933,0.0847028380979348,0.0430038799988863,0.0882614894669716,-0.141831402976063,0.133393696751004,-0.135912404400822,-0.346838008006787,0.269001698679219,0.266200777916264,0.248935505662256,0.0902820825198887,-0.169060213730225,0.189893309364612,-0.188217264849056,-0.221922754499275,0.353635375629222,0.270302085251906,0.240919968823107
"X.NAC..SN..193..1.0..0.002738.",0.0346998421873901,-0.0658908974020042,-0.324601658662486,-0.148999596039059,-0.0918356118440357,-0.161635444014496,0.0359167914795599,0.208249405136746,0.18853365241513,-0.0697244170636915,-0.0541548487562192,-0.194849090637363,0.0816257242049073,-0.235749447866576,0.0709166734482329,-0.177690218755315,0.119076568735651,0.183813202345428,-0.227237186368027,-0.132516354059331,-0.115321499006765,-0.232951026314407,-0.129207410291307,-0.350985003659521,-0.0781537550456413,0.0262534600995654,-0.0637759388264175,-0.081079974395062,-0.136138763099299,-0.202761316881469,0.0518169198546923,0.00554149952175903,-0.0807154285709479,-0.0543712453037751,-0.190617310061911,0.0927966735507434,-0.462387820461807,-0.0216428900759612,-0.042372964602896,-0.203972305486936,-0.194991370381196,-0.246028157500816,-0.114763153382753,-0.355438713651756,-0.211808246136993,0.178126197394217,-0.103482523931708,0.148958299414345,-0.216691906589933,-0.00695736055447535,0.0176871250578565,-0.310884710750853,0.0299518580131818,-0.181417683210132,0.0120928435477161,-0.160746197874225,-0.0794454431678503,-0.0745357027458496,-0.163346909149661,-0.230362429928638,0.00210114203117015,0.0540846085616698,-0.116523043813315,-0.289693277718762,0.0897412692957599,-0.211221180906416,-0.035052266581195,-0.277228100641263,-0.173200182790432,0.183721933478923,-0.0351614561042103,-0.079753384262697,-0.114347375365188,0.155716408787759,-0.0416820241568756,-0.0632677503495109,-0.0874021925781911,-0.241272117775287,-0.164928684829508,-0.159524725310656,-0.168796156096508,-0.145713494125068,0.0767045521373545,-0.151695389261956,-0.228644889342714,0.0722072144170157,-0.0259064400476734,-0.10238512656799,-0.0931484755090155,-0.195380533079353,-0.161113785191991,-0.193790944305749,-0.212514106388077,-0.252264749860929,0.00394923610872999,-0.0219020421561423,-0.123576341710935,-0.104652182666195,-0.0917233883680749,0.300104202062394,-0.115353224939574,-0.0662776572576589,-0.207882313120688,-0.0812397174426708,-0.32306170483943,-0.347262598850169,-0.252667512456004,-0.0399619089908952,0.101780428089406,-0.0673624245620966,0.0032169233919476,-0.224399127029294,-0.13088444941025,-0.0602627829173303,-0.0294597380370762,0.161939660552688,0.0423295685209905,-0.107326343991388,-0.203057489826496,-0.315036357979233,-0.22911624151204,-0.11499715481022,0.0290747918949882,-0.0833000665508103,0.0590233344289051,-0.200361684973222,-0.182947826652169,-0.179166298616037,-0.0471921691582081,-0.229406837214982,-0.161880828100494,-0.057027911732282,-0.0373176183833114
